CustomerKey,Recency,Frequency,Monetary_Value,RS,FS,MS,RFM_Segment,Customer_Segment
14448,174,2,3370.4099999999994,3,4,5,345,Loyal customers
14449,195,2,3355.4199999999996,2,4,5,245,At risk
14450,235,1,180.98,2,1,3,213,About to sleep
14451,186,2,3362.7099999999996,3,4,5,345,Loyal customers
14452,189,2,3377.3999999999996,3,4,5,345,Loyal customers
14453,173,2,3401.3899999999994,3,4,5,345,Loyal customers
14454,286,1,31.97,1,1,1,111,Lost
14455,61,3,218.93,4,5,3,453,Potential loyalists
14456,196,2,3405.91,2,4,5,245,At risk
14457,171,2,3359.899999999999,3,4,5,345,Loyal customers
14458,121,3,133.95,3,5,3,353,Potential loyalists
14459,121,2,4775.009999999999,3,4,5,345,Loyal customers
14460,40,1,96.46,5,1,3,513,Promising
14461,184,2,3310.4099999999994,3,4,5,345,Loyal customers
14462,118,1,21.98,3,1,1,311,New customers
14463,311,1,67.93,1,1,2,112,Lost
14464,194,2,3357.72,2,4,5,245,At risk
14465,339,1,7.28,1,1,1,111,Lost
14466,92,1,90.47,4,1,2,412,New customers
14467,248,1,39.980000000000004,2,1,1,211,Hibernating
14468,336,1,7.28,1,1,1,111,Lost
14469,288,1,64.47,1,1,2,112,Lost
14470,187,2,3382.3999999999996,3,4,5,345,Loyal customers
14471,186,2,3355.43,3,4,5,345,Loyal customers
14472,170,2,3503.7,3,4,5,345,Loyal customers
14473,173,2,3413.9199999999996,3,4,5,345,Loyal customers
14474,0,1,7.28,5,1,1,511,New customers
14475,271,1,7.28,2,1,1,211,Hibernating
14476,140,1,7.28,3,1,1,311,New customers
14477,170,2,3342.41,3,4,5,345,Loyal customers
14478,131,2,4795.009999999999,3,4,5,345,Loyal customers
14479,32,1,81.96000000000001,5,1,2,512,New customers
14480,73,3,194.94,4,5,3,453,Potential loyalists
14481,169,2,3360.4199999999996,3,4,5,345,Loyal customers
14482,11,1,89.97,5,1,2,512,New customers
14483,242,1,39.980000000000004,2,1,1,211,Hibernating
14484,195,2,3345.399999999999,2,4,5,245,At risk
14485,185,2,3312.6999999999994,3,4,5,345,Loyal customers
14486,197,2,3310.4099999999994,2,4,5,245,At risk
14487,218,1,39.980000000000004,2,1,1,211,Hibernating
14488,96,1,67.93,4,1,2,412,New customers
14489,78,1,39.980000000000004,4,1,1,411,New customers
14490,40,1,39.980000000000004,5,1,1,511,New customers
14491,232,1,127.28,2,1,3,213,About to sleep
14492,268,1,7.28,2,1,1,211,Hibernating
14493,39,1,54.96,5,1,2,512,New customers
14494,218,2,1769.93,2,4,4,244,At risk
14495,204,2,1839.92,2,4,4,244,At risk
14496,223,1,804.48,2,1,3,213,About to sleep
14497,226,1,804.48,2,1,3,213,About to sleep
14498,188,2,3394.389999999999,3,4,5,345,Loyal customers
14499,75,1,15.23,4,1,1,411,New customers
14500,6,1,64.47,5,1,2,512,New customers
14501,184,2,2994.0899999999997,3,4,4,344,Loyal customers
14502,106,3,122.26,4,5,3,453,Potential loyalists
14503,240,1,39.980000000000004,2,1,1,211,Hibernating
14504,3,3,162.23999999999998,5,5,3,553,Potential loyalists
14505,333,1,61.96,1,1,2,112,Lost
14506,61,1,39.980000000000004,4,1,1,411,New customers
14507,335,1,39.980000000000004,1,1,1,111,Lost
14508,230,1,54.980000000000004,2,1,2,212,Hibernating
14509,106,1,163.99,4,1,3,413,Promising
14510,174,2,3036.3699999999994,3,4,4,344,Loyal customers
14511,283,1,89.97,1,1,2,112,Lost
14512,341,1,39.980000000000004,1,1,1,111,Lost
14513,85,1,4.99,4,1,1,411,New customers
14514,1,1,141.98,5,1,3,513,Promising
14515,90,1,56.97,4,1,2,412,New customers
14516,184,2,78.98,3,4,2,342,Potential loyalists
14517,85,2,82.97,4,4,2,442,Potential loyalists
14518,165,2,126.95,3,4,3,343,Need attention
14519,306,1,80.96000000000001,1,1,2,112,Lost
14520,220,2,1503.5800000000002,2,4,4,244,At risk
14521,61,2,117.96000000000001,4,4,3,443,Need attention
14522,111,2,126.94999999999999,4,4,3,443,Need attention
14523,224,2,3807.3999999999996,2,4,5,245,At risk
14524,161,2,3001.04,3,4,4,344,Loyal customers
14525,79,3,6665.579999999999,4,5,5,455,Champions
14526,212,1,29.479999999999997,2,1,1,211,Hibernating
14527,64,1,4.99,4,1,1,411,New customers
14528,170,1,4.99,3,1,1,311,New customers
14529,22,2,254.06000000000003,5,4,3,543,Loyal customers
14530,60,2,72.86000000000001,4,4,2,442,Potential loyalists
14531,291,2,190.54000000000002,1,4,3,143,At risk
14532,304,1,21.98,1,1,1,111,Lost
14533,14,2,160.55,5,4,3,543,Loyal customers
14534,70,1,36.96,4,1,1,411,New customers
14535,302,2,123.46999999999998,1,4,3,143,At risk
14536,194,1,68.49,2,1,2,212,Hibernating
14537,190,1,42.28,2,1,2,212,Hibernating
14538,120,2,3017.0099999999998,3,4,4,344,Loyal customers
14539,107,2,3271.8199999999997,4,4,4,444,Loyal customers
14540,132,2,156.25,3,4,3,343,Need attention
14541,116,2,4397.75,4,4,5,445,Champions
14542,100,2,115.24999999999999,4,4,3,443,Need attention
14543,192,1,42.28,2,1,2,212,Hibernating
14544,247,1,39.980000000000004,2,1,1,211,Hibernating
14545,7,2,112.95999999999998,5,4,3,543,Loyal customers
14546,13,2,152.97,5,4,3,543,Loyal customers
14547,21,2,192.95,5,4,3,543,Loyal customers
14548,73,1,124.99,4,1,3,413,Promising
14549,150,1,74.98,3,1,2,312,About to sleep
14550,128,1,48.970000000000006,3,1,2,312,About to sleep
14551,24,1,111.96000000000001,5,1,3,513,Promising
14552,53,2,103.97,5,4,3,543,Loyal customers
14553,262,2,147.95,2,4,3,243,At risk
14554,157,2,178.45,3,4,3,343,Need attention
14555,87,2,3021.0199999999995,4,4,4,444,Loyal customers
14556,109,1,19.97,4,1,1,411,New customers
14557,2,2,117.96000000000001,5,4,3,543,Loyal customers
14558,216,2,1528.0700000000002,2,4,4,244,At risk
14559,224,2,1547.5700000000002,2,4,4,244,At risk
14560,226,2,1538.5800000000002,2,4,4,244,At risk
14561,63,3,158.84000000000003,4,5,3,453,Potential loyalists
14562,239,1,7.28,2,1,1,211,Hibernating
14563,173,1,39.980000000000004,3,1,1,311,New customers
14564,25,1,124.99,5,1,3,513,Promising
14565,204,2,1503.5800000000002,2,4,4,244,At risk
14566,106,3,401.49000000000007,4,5,3,453,Potential loyalists
14567,38,3,161.28000000000003,5,5,3,553,Potential loyalists
14568,281,1,54.96,1,1,2,112,Lost
14569,83,1,7.28,4,1,1,411,New customers
14570,253,1,39.980000000000004,2,1,1,211,Hibernating
14571,145,1,89.97,3,1,2,312,About to sleep
14572,175,2,3016.0699999999997,3,4,4,344,Loyal customers
14573,109,1,39.980000000000004,4,1,1,411,New customers
14574,48,3,177.60000000000002,5,5,3,553,Potential loyalists
14575,2,1,185.97,5,1,3,513,Promising
14576,186,2,1476.5400000000002,3,4,4,344,Loyal customers
14577,188,2,1505.8600000000001,3,4,4,344,Loyal customers
14578,199,1,848.47,2,1,3,213,About to sleep
14579,316,1,124.99,1,1,3,113,Can't loose them
14580,196,2,1468.5900000000001,2,4,4,244,At risk
14581,196,2,1563.0500000000002,2,4,4,244,At risk
14582,50,3,111.79,5,5,3,553,Potential loyalists
14583,12,1,4.99,5,1,1,511,New customers
14584,179,2,3040.039999999999,3,4,4,344,Loyal customers
14585,174,2,3016.0699999999997,3,4,4,344,Loyal customers
14586,24,3,233.94,5,5,3,553,Potential loyalists
14587,231,1,7.28,2,1,1,211,Hibernating
14588,115,1,39.980000000000004,4,1,1,411,New customers
14589,182,2,1468.5900000000001,3,4,4,344,Loyal customers
14590,183,2,1597.5600000000002,3,4,4,344,Loyal customers
14591,188,2,1500.8700000000001,3,4,4,344,Loyal customers
14592,225,1,4.99,2,1,1,211,Hibernating
14593,210,1,7.28,2,1,1,211,Hibernating
14594,260,1,163.99,2,1,3,213,About to sleep
14595,75,1,39.980000000000004,4,1,1,411,New customers
14596,175,2,3056.0499999999993,3,4,4,344,Loyal customers
14597,84,2,4803.3099999999995,4,4,5,445,Champions
14598,92,2,4839.0,4,4,5,445,Champions
14599,189,2,3054.0799999999995,3,4,4,344,Loyal customers
14600,125,1,39.980000000000004,3,1,1,311,New customers
14601,186,2,3076.0599999999995,3,4,4,344,Loyal customers
14602,191,2,3150.539999999999,2,4,4,244,At risk
14603,169,2,3034.0699999999993,3,4,4,344,Loyal customers
14604,253,3,137.95,2,5,3,253,At risk
14605,95,2,4750.009999999999,4,4,5,445,Champions
14606,89,2,4716.0199999999995,4,4,5,445,Champions
14607,64,1,4.99,4,1,1,411,New customers
14608,267,1,39.980000000000004,2,1,1,211,Hibernating
14609,208,1,4.99,2,1,1,211,Hibernating
14610,171,2,1468.5900000000001,3,4,4,344,Loyal customers
14611,92,3,304.55,4,5,3,453,Potential loyalists
14612,40,1,39.980000000000004,5,1,1,511,New customers
14613,190,2,1601.5600000000002,2,4,4,244,At risk
14614,179,2,1645.5500000000002,3,4,4,344,Loyal customers
14615,75,1,28.96,4,1,1,411,New customers
14616,190,2,1538.5800000000002,2,4,4,244,At risk
14617,184,2,1538.5600000000002,3,4,4,344,Loyal customers
14618,105,1,39.980000000000004,4,1,1,411,New customers
14619,83,1,39.980000000000004,4,1,1,411,New customers
14620,165,1,4.99,3,1,1,311,New customers
14621,24,1,103.47999999999999,5,1,3,513,Promising
14622,245,1,28.96,2,1,1,211,Hibernating
14623,313,1,64.47,1,1,2,112,Lost
14624,77,1,39.980000000000004,4,1,1,411,New customers
14625,76,1,7.28,4,1,1,411,New customers
14626,21,3,197.04000000000002,5,5,3,553,Potential loyalists
14627,198,1,7.28,2,1,1,211,Hibernating
14628,96,1,4.99,4,1,1,411,New customers
14629,312,1,4.99,1,1,1,111,Lost
14630,72,1,4.99,4,1,1,411,New customers
14631,181,1,848.47,3,1,3,313,Promising
14632,10,3,156.54999999999998,5,5,3,553,Potential loyalists
14633,74,3,242.50000000000003,4,5,3,453,Potential loyalists
14634,171,2,1538.5800000000002,3,4,4,344,Loyal customers
14635,158,1,37.21,3,1,1,311,New customers
14636,187,2,1538.5800000000002,3,4,4,344,Loyal customers
14637,111,1,39.980000000000004,4,1,1,411,New customers
14638,26,1,26.97,5,1,1,511,New customers
14639,182,2,1547.5700000000002,3,4,4,344,Loyal customers
14640,170,1,812.4200000000001,3,1,3,313,Promising
14641,89,3,119.86,4,5,3,453,Potential loyalists
14642,232,1,7.28,2,1,1,211,Hibernating
14643,146,2,1613.0600000000002,3,4,4,344,Loyal customers
14644,337,1,7.28,1,1,1,111,Lost
14645,149,2,1538.5800000000002,3,4,4,344,Loyal customers
14646,164,2,1538.5600000000002,3,4,4,344,Loyal customers
14647,143,2,1588.5700000000002,3,4,4,344,Loyal customers
14648,195,2,3024.0199999999995,2,4,4,244,At risk
14649,164,2,1601.5600000000002,3,4,4,344,Loyal customers
14650,146,2,1538.5800000000002,3,4,4,344,Loyal customers
14651,152,2,1588.5700000000002,3,4,4,344,Loyal customers
14652,139,2,1528.0700000000002,3,4,4,344,Loyal customers
14653,161,2,1547.5700000000002,3,4,4,344,Loyal customers
14654,287,1,7.28,1,1,1,111,Lost
14655,248,3,174.95999999999998,2,5,3,253,At risk
14656,184,2,3084.059999999999,3,4,4,344,Loyal customers
14657,189,2,3076.0599999999995,3,4,4,344,Loyal customers
14658,69,3,92.82,4,5,3,453,Potential loyalists
14659,231,1,39.980000000000004,2,1,1,211,Hibernating
14660,156,2,1588.5700000000002,3,4,4,344,Loyal customers
14661,162,3,195.02,3,5,3,353,Potential loyalists
14662,155,2,1602.0800000000002,3,4,4,344,Loyal customers
14663,58,1,104.95,4,1,3,413,Promising
14664,178,2,3100.5499999999993,3,4,4,344,Loyal customers
14665,184,2,81.25999999999999,3,4,2,342,Potential loyalists
14666,95,3,5199.92,4,5,5,455,Champions
14667,86,3,5295.41,4,5,5,455,Champions
14668,79,3,5216.69,4,5,5,455,Champions
14669,44,2,90.25000000000001,5,4,2,542,Potential loyalists
14670,193,2,2919.8899999999994,2,4,4,244,At risk
14671,156,2,2934.369999999999,3,4,4,344,Loyal customers
14672,59,3,5237.719999999999,4,5,5,455,Champions
14673,46,3,5117.75,5,5,5,555,Champions
14674,57,2,142.47,4,4,3,443,Need attention
14675,11,2,237.97,5,4,3,543,Loyal customers
14676,61,3,5188.41,4,5,5,455,Champions
14677,18,2,81.26,5,4,2,542,Potential loyalists
14678,8,2,167.95000000000002,5,4,3,543,Loyal customers
14679,6,2,87.96000000000001,5,4,2,542,Potential loyalists
14680,0,2,163.95000000000002,5,4,3,543,Loyal customers
14681,69,3,5178.4,4,5,5,455,Champions
14682,38,2,138.45,5,4,3,543,Loyal customers
14683,108,3,98.95,4,5,3,453,Potential loyalists
14684,11,3,93.53999999999999,5,5,3,553,Potential loyalists
14685,83,3,146.74,4,5,3,453,Potential loyalists
14686,65,3,203.46,4,5,3,453,Potential loyalists
14687,127,1,80.96000000000001,3,1,2,312,About to sleep
14688,324,1,74.98,1,1,2,112,Lost
14689,15,1,4.99,5,1,1,511,New customers
14690,24,1,128.97000000000003,5,1,3,513,Promising
14691,133,1,89.97,3,1,2,312,About to sleep
14692,8,2,106.25999999999999,5,4,3,543,Loyal customers
14693,99,1,39.980000000000004,4,1,1,411,New customers
14694,223,2,156.94,2,4,3,243,At risk
14695,71,1,48.980000000000004,4,1,2,412,New customers
14696,276,1,42.28,1,1,2,112,Lost
14697,105,3,6684.579999999999,4,5,5,455,Champions
14698,32,1,60.949999999999996,5,1,2,512,New customers
14699,191,1,78.98,2,1,2,212,Hibernating
14700,90,2,5904.23,4,4,5,445,Champions
14701,100,2,3001.0199999999995,4,4,4,444,Loyal customers
14702,99,3,6729.569999999999,4,5,5,455,Champions
14703,330,1,42.28,1,1,2,112,Lost
14704,343,1,95.94,1,1,3,113,Can't loose them
14705,77,2,5875.55,4,4,5,445,Champions
14706,129,1,24.99,3,1,1,311,New customers
14707,335,1,37.29,1,1,1,111,Lost
14708,78,2,2966.0299999999997,4,4,4,444,Loyal customers
14709,127,2,4397.75,3,4,5,345,Loyal customers
14710,95,1,39.99,4,1,2,412,New customers
14711,292,1,71.97,1,1,2,112,Lost
14712,101,3,6660.589999999999,4,5,5,455,Champions
14713,40,3,6461.709999999999,5,5,5,555,Champions
14714,17,3,5386.28,5,5,5,555,Champions
14715,102,1,31.269999999999996,4,1,1,411,New customers
14716,35,3,5300.259999999999,5,5,5,555,Champions
14717,249,2,113.96,2,4,3,243,At risk
14718,313,1,63.97,1,1,2,112,Lost
14719,21,3,5512.259999999999,5,5,5,555,Champions
14720,80,2,5900.55,4,4,5,445,Champions
14721,32,1,4.99,5,1,1,511,New customers
14722,162,2,1468.5900000000001,3,4,4,344,Loyal customers
14723,207,3,87.57,2,5,2,252,At risk
14724,8,3,120.41000000000001,5,5,3,553,Potential loyalists
14725,35,3,318.83000000000004,5,5,3,553,Potential loyalists
14726,145,2,1483.5700000000002,3,4,4,344,Loyal customers
14727,153,2,1563.0700000000002,3,4,4,344,Loyal customers
14728,143,2,1563.0700000000002,3,4,4,344,Loyal customers
14729,184,1,4.99,3,1,1,311,New customers
14730,17,2,2588.0699999999997,5,4,4,544,Champions
14731,36,2,2435.08,5,4,4,544,Champions
14732,40,2,2450.08,5,4,4,544,Champions
14733,322,2,1854.5800000000002,1,4,4,144,At risk
14734,319,2,1854.5800000000002,1,4,4,144,At risk
14735,301,2,1854.5800000000002,1,4,4,144,At risk
14736,318,1,85.48,1,1,2,112,Lost
14737,244,2,1873.5800000000002,2,4,4,244,At risk
14738,135,2,1503.5800000000002,3,4,4,344,Loyal customers
14739,119,2,1500.8700000000001,3,4,4,344,Loyal customers
14740,131,2,1533.5600000000002,3,4,4,344,Loyal customers
14741,116,2,1588.5700000000002,4,4,4,444,Loyal customers
14742,149,1,7.28,3,1,1,311,New customers
14743,191,1,64.47,2,1,2,212,Hibernating
14744,114,2,1505.8600000000001,4,4,4,444,Loyal customers
14745,169,1,902.46,3,1,3,313,Promising
14746,122,2,1588.5700000000002,3,4,4,344,Loyal customers
14747,107,2,1503.5800000000002,4,4,4,444,Loyal customers
14748,166,1,124.99,3,1,3,313,Promising
14749,303,1,98.96,1,1,3,113,Can't loose them
14750,113,2,1613.0600000000002,4,4,4,444,Loyal customers
14751,197,1,7.28,2,1,1,211,Hibernating
14752,115,2,1528.0700000000002,4,4,4,444,Loyal customers
14753,112,2,1468.5900000000001,4,4,4,444,Loyal customers
14754,111,2,1500.8700000000001,4,4,4,444,Loyal customers
14755,107,2,1592.5700000000002,4,4,4,444,Loyal customers
14756,132,2,1588.5700000000002,3,4,4,344,Loyal customers
14757,127,2,1538.5800000000002,3,4,4,344,Loyal customers
14758,254,1,39.980000000000004,2,1,1,211,Hibernating
14759,8,1,7.28,5,1,1,511,New customers
14760,32,3,167.26,5,5,3,553,Potential loyalists
14761,344,1,39.980000000000004,1,1,1,111,Lost
14762,200,1,4.99,2,1,1,211,Hibernating
14763,147,1,4.99,3,1,1,311,New customers
14764,37,1,7.28,5,1,1,511,New customers
14765,9,3,119.86,5,5,3,553,Potential loyalists
14766,49,1,4.99,5,1,1,511,New customers
14767,106,1,29.93,4,1,1,411,New customers
14768,226,1,106.96000000000001,2,1,3,213,About to sleep
14769,104,2,4397.75,4,4,5,445,Champions
14770,94,3,6679.589999999999,4,5,5,455,Champions
14771,88,3,6689.579999999999,4,5,5,455,Champions
14772,81,2,4380.04,4,4,5,445,Champions
14773,198,3,7015.61,2,5,5,255,At risk
14774,37,3,6434.74,5,5,5,555,Champions
14775,222,3,8404.279999999999,2,5,5,255,At risk
14776,98,2,5908.25,4,4,5,445,Champions
14777,82,2,5923.23,4,4,5,445,Champions
14778,57,3,6673.529999999999,4,5,5,455,Champions
14779,89,2,3262.83,4,4,4,444,Loyal customers
14780,78,1,7.28,4,1,1,411,New customers
14781,29,1,56.97,5,1,2,512,New customers
14782,328,1,66.96000000000001,1,1,2,112,Lost
14783,113,2,158.95999999999998,4,4,3,443,Need attention
14784,39,2,156.25,5,4,3,543,Loyal customers
14785,12,1,48.970000000000006,5,1,2,512,New customers
14786,155,1,66.96000000000001,3,1,2,312,About to sleep
14787,45,2,163.45,5,4,3,543,Loyal customers
14788,316,1,4.99,1,1,1,111,Lost
14789,89,2,4382.74,4,4,5,445,Champions
14790,210,3,7004.57,2,5,5,255,At risk
14791,205,3,7210.8499999999985,2,5,5,255,At risk
14792,77,2,5913.24,4,4,5,445,Champions
14793,83,2,5948.24,4,4,5,445,Champions
14794,62,2,5873.26,4,4,5,445,Champions
14795,92,2,4380.04,4,4,5,445,Champions
14796,49,2,3071.0099999999993,5,4,4,544,Champions
14797,80,2,4397.75,4,4,5,445,Champions
14798,53,2,3001.04,5,4,4,544,Champions
14799,246,2,162.95,2,4,3,243,At risk
14800,76,2,4390.69,4,4,5,445,Champions
14801,64,2,4382.74,4,4,5,445,Champions
14802,70,2,3287.3199999999997,4,4,5,445,Champions
14803,75,2,4355.71,4,4,5,445,Champions
14804,169,2,138.95999999999998,3,4,3,343,Need attention
14805,205,1,101.46,2,1,3,213,About to sleep
14806,214,2,242.94000000000003,2,4,3,243,At risk
14807,113,1,39.980000000000004,4,1,1,411,New customers
14808,65,2,164.19999999999996,4,4,3,443,Need attention
14809,164,2,115.24999999999999,3,4,3,343,Need attention
14810,223,1,39.99,2,1,2,212,Hibernating
14811,302,1,36.93,1,1,1,111,Lost
14812,229,1,63.97,2,1,2,212,Hibernating
14813,30,2,3341.8099999999995,5,4,5,545,Champions
14814,311,2,128.46,1,4,3,143,At risk
14815,60,1,63.97,4,1,2,412,New customers
14816,35,1,63.97,5,1,2,512,New customers
14817,140,1,63.97,3,1,2,312,About to sleep
14818,42,2,2973.9799999999996,5,4,4,544,Champions
14819,53,2,4355.71,5,4,5,545,Champions
14820,333,1,37.269999999999996,1,1,1,111,Lost
14821,303,1,29.99,1,1,1,111,Lost
14822,51,2,4397.75,5,4,5,545,Champions
14823,47,2,4392.74,5,4,5,545,Champions
14824,65,2,4441.25,4,4,5,445,Champions
14825,208,1,61.45,2,1,2,212,Hibernating
14826,151,1,39.980000000000004,3,1,1,311,New customers
14827,33,2,4467.74,5,4,5,545,Champions
14828,274,1,75.97,1,1,2,112,Lost
14829,214,1,90.47,2,1,2,212,Hibernating
14830,228,3,8346.279999999999,2,5,5,255,At risk
14831,61,2,5912.73,4,4,5,445,Champions
14832,64,2,5938.24,4,4,5,445,Champions
14833,66,3,6679.599999999999,4,5,5,455,Champions
14834,35,2,4397.75,5,4,5,545,Champions
14835,218,1,80.96000000000001,2,1,2,212,Hibernating
14836,148,2,115.24999999999999,3,4,3,343,Need attention
14837,57,1,116.95000000000002,4,1,3,413,Promising
14838,20,2,4414.719999999999,5,4,5,545,Champions
14839,219,2,156.25,2,4,3,243,At risk
14840,123,2,157.96,3,4,3,343,Need attention
14841,133,1,85.48,3,1,2,312,About to sleep
14842,311,1,99.94,1,1,3,113,Can't loose them
14843,48,3,6690.579999999999,5,5,5,555,Champions
14844,90,1,85.48,4,1,2,412,New customers
14845,331,1,7.28,1,1,1,111,Lost
14846,64,3,6744.569999999999,4,5,5,455,Champions
14847,55,3,6725.569999999999,5,5,5,555,Champions
14848,335,2,2746.55,1,4,4,144,At risk
14849,287,1,56.97,1,1,2,112,Lost
14850,149,1,39.980000000000004,3,1,1,311,New customers
14851,324,2,2802.4899999999993,1,4,4,144,At risk
14852,123,2,1468.5900000000001,3,4,4,344,Loyal customers
14853,42,2,37.97,5,4,1,541,Potential loyalists
14854,143,2,72.96,3,4,2,342,Potential loyalists
14855,218,2,3759.08,2,4,5,245,At risk
14856,6,1,39.980000000000004,5,1,1,511,New customers
14857,233,2,87.97,2,4,2,242,At risk
14858,72,2,196.97,4,4,3,443,Need attention
14859,8,2,40.26,5,4,2,542,Potential loyalists
14860,203,2,67.26,2,4,2,242,At risk
14861,72,2,5976.74,4,4,5,445,Champions
14862,139,1,32.28,3,1,1,311,New customers
14863,304,1,32.28,1,1,1,111,Lost
14864,97,1,69.97,4,1,2,412,New customers
14865,293,1,29.99,1,1,1,111,Lost
14866,340,1,31.269999999999996,1,1,1,111,Lost
14867,185,1,839.48,3,1,3,313,Promising
14868,78,2,1597.5600000000002,4,4,4,444,Loyal customers
14869,2,1,54.96,5,1,2,512,New customers
14870,350,1,85.95,1,1,2,112,Lost
14871,142,1,848.47,3,1,3,313,Promising
14872,231,1,71.97,2,1,2,212,Hibernating
14873,123,1,21.98,3,1,1,311,New customers
14874,127,1,804.48,3,1,3,313,Promising
